county,areacode,village,number,name,address,administration,latitude,longitude,grade,type2,type,exec,diaper
10021,1002104,仁愛里,D340000025,成大醫院住院大樓1F中央無障礙廁,臺南市北　區仁愛里勝利路１３８號,成大醫院,23.00227000,120.21892700,特優級,社福機構、集會場所,無障礙廁所,成大醫院,0
10021,1002101,崇成里,D320000485,臺南市立醫院1F檢驗科混合廁,臺南市東　區崇成里崇德路６７０號,臺南市立醫院,22.96840400,120.22653000,特優級,社福機構、集會場所,混合廁所,臺南市立醫院,0
10021,1002101,崇學里,D320000010,麥當勞台南文化店1F混合廁,臺南市東　區崇學里中華東路三段２６０號,和德昌股份有限公司台南文化分公司,22.97561900,120.22434400,特優級,商業營業場所,混合廁所,和德昌股份有限公司台南文化分公司,0
10021,1002107,建平里,D360000050,麥當勞台南中華二店女廁,臺南市安平區建平里中華西路二段４９１號,芊品食品有限公司,22.99572500,120.18620600,特優級,商業營業場所,女廁所,和德昌股份有限公司台南中華二分公司,0
10021,1002104,元美里,D340000136,特力屋股份有限公司臺南分公司男廁,臺南市北　區元美里文賢路７２０號,特力屋股份有限公司台南分公司,23.01088600,120.19452900,特優級,商業營業場所,男廁所,特力屋股份有限公司台南分公司,0
10021,1002104,和順里,D340000115,大全聯台南店1F男廁,臺南市北　區和順里臨安路二段３１０號,全聯實業股份有限公司,23.00434900,120.20343000,特優級,商業營業場所,男廁所,全聯實業股份有限公司司,0
10021,1002102,大恩里,D330000183,臺南航空站內廳候機室男廁,臺南市南　區大恩里機場路７７５號,交通部民用航空局臺南航空站,22.94806100,120.21625600,特優級,交通,男廁所,交通部民用航空局臺南航空站,0
10021,1002102,大恩里,D330000181,臺南航空站候機室無障礙廁,臺南市南　區大恩里機場路７７５號,交通部民用航空局臺南航空站,22.94806100,120.21625600,特優級,交通,無障礙廁所,交通部民用航空局臺南航空站,0
10021,1002101,東明里,D320000232,東寧運動公園女廁,臺南市東　區東明里林森路二段250號,臺南市政府工務局,22.99125700,120.22477600,特優級,公園,女廁所,臺南市政府工務局,0
10021,1002102,國宅里,D330000034,明和公園A男廁,臺南市南　區國宅里中華西路一段81號對面(中華西路一段和新建路3巷的交叉路口),臺南市政府工務局,22.97414500,120.18418100,特優級,公園,男廁所,臺南市政府工務局,0
10021,1002107,億載里,D360000318,億載公園女廁,臺南市安平區億載里永華路二段318號,臺南市政府工務局,22.99074600,120.15837700,特優級,公園,女廁所,臺南市政府工務局,0
10021,1002104,仁愛里,D340000024,成大醫院住院大樓1F中央男廁,臺南市北　區仁愛里勝利路１３８號,成大醫院,23.00227000,120.21892700,特優級,社福機構、集會場所,男廁所,成大醫院,1
10021,1002101,成大里,D320000553,遠東百貨成功店B2女廁,臺南市東　區成大里前鋒路２１０號,遠東百貨股份有限公司,22.99639500,120.21393200,特優級,商業營業場所,女廁所,遠東百貨股份有限公司,1
10021,1002101,成大里,D320000551,遠東百貨成功店B1女廁,臺南市東　區成大里前鋒路２１０號,遠東百貨股份有限公司,22.99639500,120.21393200,特優級,商業營業場所,女廁所,遠東百貨股份有限公司,1
10021,1002101,成大里,D320000544,遠東百貨成功店3F女廁,臺南市東　區成大里前鋒路２１０號,遠東百貨股份有限公司,22.99639500,120.21393200,特優級,商業營業場所,女廁所,遠東百貨股份有限公司,1
10021,1002101,成大里,D320000542,遠東百貨成功店2F女廁,臺南市東　區成大里前鋒路２１０號,遠東百貨股份有限公司,22.99639500,120.21393200,特優級,商業營業場所,女廁所,遠東百貨股份有限公司,1
10021,1002108,法華里,D370000222,麥當勞台南健康店男廁,臺南市中西區法華里健康路一段４８號,和德昌股份有限公司台南健康分公司,22.98139500,120.21051000,特優級,商業營業場所,男廁所,和德昌股份有限公司台南健康分公司,0
10021,1002106,溪墘里,D350000158,麥當勞台南海佃店女廁,臺南市安南區溪墘里海佃路一段152號,和德昌股份有限公司台南海佃分公司,23.02400600,120.19186900,特優級,商業營業場所,女廁所,和德昌股份有限公司台南海佃分公司,0
10021,1002101,忠孝里,D320000428,台糖長榮酒店1F女廁,臺南市東　區忠孝里中華東路三段３３６巷１號,台南台糖長榮酒店,22.97448900,120.22062800,特優級,其他,女廁所,台南台糖長榮酒店,0
10021,1002108,赤嵌里,D370000165,台南大飯店女廁,臺南市中西區赤嵌里成功路１號,台南大飯店股份有限公司,22.99719300,120.21084900,特優級,其他,女廁所,台南大飯店股份有限公司,1
10021,1002101,崇學里,D320000008,肯德基台南崇明店女廁,臺南市東　區崇學里崇明路３７６號,富利餐飲股份有限公司台南崇明分公司,22.97621900,120.22102700,特優級,商業營業場所,女廁所,富利餐飲股份有限公司台南崇明分公司,0
10021,1002101,自強里,D320000203,肯德基台南東門店男廁,臺南市東　區自強里東門路二段３６９號,富利餐飲股份有限公司台南東門分公司,22.98240000,120.22801700,特優級,商業營業場所,男廁所,富利餐飲股份有限公司台南東門分公司,0
10021,1002101,忠孝里,D320000429,台糖長榮酒店1F男廁,臺南市東　區忠孝里中華東路三段３３６巷１號,台南台糖長榮酒店,22.97448900,120.22062800,特優級,其他,男廁所,台南台糖長榮酒店,0
10021,1002104,和順里,D340000114,大全聯台南店1F女廁,臺南市北　區和順里臨安路二段３１０號,全聯實業股份有限公司,23.00434900,120.20343000,特優級,商業營業場所,女廁所,全聯實業股份有限公司,0
10021,1002102,大恩里,D330000184,臺南航空站內廳候機室無障礙廁,臺南市南　區大恩里機場路７７５號,交通部民用航空局臺南航空站,22.94806100,120.21625600,特優級,交通,無障礙廁所,交通部民用航空局臺南航空站,0
10021,1002107,建平里,D360000046,慶平公園男廁,臺南市安平區建平里建平十一街１６４巷４０號(對面),臺南市政府工務局,22.99633500,120.18052600,特優級,公園,男廁所,臺南市政府工務局,0
10021,1002107,建平里,D360000045,慶平公園女廁,臺南市安平區建平里建平十一街１６４巷４０號(對面),臺南市政府工務局,22.99633500,120.18052600,特優級,公園,女廁所,臺南市政府工務局,0
10021,1002101,和平里,D320000211,和平運動公園男廁,臺南市東　區和平里文化路１１２號,臺南市政府工務局,22.97708800,120.23261700,特優級,公園,男廁所,臺南市政府工務局,0
10021,1002104,福德里,D340000216,統一精工小北二站加油站女廁,臺南市北　區福德里西門路四段３３９號,統一精工股份有限公司,23.01500100,120.20971000,特優級,商業營業場所,女廁所,統一精工股份有限公司,0
10021,1002102,府南里,D330000232,麥當勞台南金華店男廁,臺南市南　區府南里金華路一段532號,和德昌股份有限公司台南金華分公司,22.97426200,120.19101900,特優級,商業營業場所,男廁所,和德昌股份有限公司台南金華分公司,0
10021,1002108,大涼里,D370000411,肯德基台南中華西店女廁,臺南市中西區大涼里中華西路二段３８號,富利餐飲股份有限公司台南中華西分店,22.99294500,120.18704500,特優級,商業營業場所,女廁所,富利餐飲股份有限公司台南中華西分店,0
10021,1002101,成大里,D320000520,香格里拉大飯店B2無障礙廁,臺南市東　區成大里大學路西段８９號,遠鼎股份有限公司台南分公司,22.99658600,120.21415500,特優級,其他,無障礙廁所,遠鼎股份有限公司台南分公司,0
10021,1002101,成大里,D320000518,香格里拉大飯店B2男廁,臺南市東　區成大里大學路西段８９號,遠鼎股份有限公司台南分公司,22.99658600,120.21415500,特優級,其他,男廁所,遠鼎股份有限公司台南分公司,0
10021,1002102,大恩里,D330000178,臺南航空站候機室女廁,臺南市南　區大恩里機場路７７５號,交通部民用航空局臺南航空站,22.94806100,120.21625600,特優級,交通,女廁所,交通部民用航空局臺南航空站,0
10021,1002102,大恩里,D330000176,臺南航空站大廳女廁,臺南市南　區大恩里機場路７７５號,交通部民用航空局臺南航空站,22.94806100,120.21625600,特優級,交通,女廁所,交通部民用航空局臺南航空站,0
10021,1002101,小東里,D320000235,東興公園男廁,臺南市東　區小東里林森路二段250號,臺南市政府工務局,22.99820200,120.22476300,特優級,公園,男廁所,臺南市政府工務局,0
10021,1002101,東明里,D320000233,東寧運動公園男廁,臺南市東　區東明里林森路二段250號,臺南市政府工務局,22.99125700,120.22477600,特優級,公園,男廁所,臺南市政府工務局,0
10021,1002102,南華里,D330000254,統一精工金華加油站男廁,臺南市南　區南華里金華路一段1號,統一精工股份有限公司,22.96154000,120.18910900,特優級,商業營業場所,男廁所,統一精工股份有限公司,0
10021,1002101,大學里,D320000254,麥當勞台南大學店女廁,臺南市東　區大學里長榮路三段１３９號,和德昌股份有限公司台南大學路分公司,22.99593100,120.22139200,特優級,商業營業場所,女廁所,和德昌股份有限公司台南大學路分公司,0
10021,1002101,崇學里,D320000009,肯德基台南崇明店男廁,臺南市東　區崇學里崇明路３７６號,富利餐飲股份有限公司台南崇明分公司,22.97621900,120.22102700,特優級,商業營業場所,男廁所,富利餐飲股份有限公司台南崇明分公司,0
10021,1002101,忠孝里,D320000432,台糖長榮酒店2F男廁,臺南市東　區忠孝里中華東路三段３３６巷１號,台南台糖長榮酒店,22.97448900,120.22062800,特優級,其他,男廁所,台南台糖長榮酒店,0
10021,1002101,忠孝里,D320000431,台糖長榮酒店2F女廁,臺南市東　區忠孝里中華東路三段３３６巷１號,台南台糖長榮酒店,22.97448900,120.22062800,特優級,其他,女廁所,台南台糖長榮酒店,0
10021,1002104,公園里,D340000348,臺南公園管理中心旁男廁,臺南市北　區公園里公園南路89號(臨公園管理中心),臺南市政府工務局,23.00311600,120.21151700,特優級,公園,男廁所,臺南市政府工務局,0
10021,1002104,公園里,D340000349,臺南公園管理中心旁女廁,臺南市北　區公園里公園南路90號(臨公園管理中心),臺南市政府工務局,23.00311600,120.21151700,特優級,公園,女廁所,臺南市政府工務局,0
10021,1002107,國平里,D360000185,府平公園府平路旁男廁,臺南市安平區國平里安平區府平路77號對面(府平路與健康二街交叉路口),臺南市政府工務局,22.98686500,120.17248100,特優級,公園,男廁所,臺南市政府工務局,0
10021,1002107,國平里,D360000184,府平公園府平路旁女廁,臺南市安平區國平里安平區府平路77號對面(府平路與健康二街交叉路口),臺南市政府工務局,22.98686500,120.17248100,特優級,公園,女廁所,臺南市政府工務局,0
10021,1002101,和平里,D320000210,和平運動公園女廁,臺南市東　區和平里文化路１１２號,臺南市政府工務局,22.97708800,120.23261700,特優級,公園,女廁所,臺南市政府工務局,0
10021,1002101,崇成里,D320000481,臺南市立醫院1F門診女廁,臺南市東　區崇成里崇德路６７０號,臺南市立醫院,22.96840400,120.22653000,特優級,社福機構、集會場所,女廁所,臺南市立醫院,1
10021,1002101,成大里,D320000552,遠東百貨成功店B1男廁,臺南市東　區成大里前鋒路２１０號,遠東百貨股份有限公司,22.99639500,120.21393200,特優級,商業營業場所,男廁所,遠東百貨股份有限公司,0
10021,1002101,成大里,D320000545,遠東百貨成功店4F女廁,臺南市東　區成大里前鋒路２１０號,遠東百貨股份有限公司,22.99639500,120.21393200,特優級,商業營業場所,女廁所,遠東百貨股份有限公司,0
10021,1002101,東光里,D320000029,黃金保齡球館女廁,臺南市東　區東光里莊敬路12號,黃金保齡球館,22.99297200,120.23309100,特優級,其他,女廁所,黃金保齡球館,0
10021,1002108,法華里,D370000221,麥當勞台南健康店女廁,臺南市中西區法華里健康路一段４８號,和德昌股份有限公司台南健康分公司,22.98139500,120.21051000,特優級,商業營業場所,女廁所,和德昌股份有限公司台南健康分公司,0
10021,1002101,大學里,D320000255,麥當勞台南大學店男廁,臺南市東　區大學里長榮路三段１３９號,和德昌股份有限公司台南大學路分公司,22.99593100,120.22139200,特優級,商業營業場所,男廁所,和德昌股份有限公司台南大學路分公司,0
10021,1002101,成大里,D320000523,香格里拉大飯店1F無障礙廁,臺南市東　區成大里大學路西段８９號,遠鼎股份有限公司台南分公司,22.99658600,120.21415500,特優級,其他,無障礙廁所,遠鼎股份有限公司台南分公司,1
